location	text	user_id	weibo_created_at
[23.157362, 113.05527]	#我现在的心情#非常抑郁，沒有人看我的微博！ http://t.cn/z8AjgUL 我在:http://t.cn/zRbaKfu	2012812017.0	Fri Oct 11 18:29:09 +0800 2013
[23.314975, 113.061523]	【#易迅免费送iphone5c#】免费iphone5c来啦，易迅无线惊喜无限，iphone5c免费送，红米购买权免费抽，总有一款适合你！小伙们速度来试下运气！今天，你的人品爆发了没！http://t.cn/z8sfxIk 我在:http://t.cn/zRbQZVO	2273426767.0	Fri Oct 11 01:21:31 +0800 2013
[22.844841, 113.058472]	Carina，好自为之吧…路是你自己选的。不要总是莫名其妙的伤害别人！ 我在:http://t.cn/zRGMu6I	2768209337.0	Fri Oct 11 20:11:09 +0800 2013
[22.87175, 113.067798]	我遇见那么多人 可为什么偏偏是你 看起来最应该是过客的你 却在我心里占据这么重要的位子 我在:http://t.cn/z8cEKYR	2536948150.0	Fri Oct 11 02:11:16 +0800 2013
[22.891375, 113.069328]	出售一台I5黑色，16G，两个月机，无花，冲新机。Iphone5 3500元，Ipad4 2500元，三星i9205 2500元。[握手] 我在:http://t.cn/zRG9xFT	2293587452.0	Fri Oct 11 23:36:24 +0800 2013
[22.899972, 113.061028]	#华晨宇我们想你#真的真的好想你[求关注][求关注][求关注]今晚到我梦里来吧！ http://t.cn/zRGMjjG 我在:http://t.cn/zRGXNrl	1967916901.0	Fri Oct 11 21:52:01 +0800 2013
[22.944725, 113.072836]	#MIUI更新#买彩票中了500万，没问题，整个场面我hold住。刚升级到MIUI-JLB22.0，哇塞，超帅超给力！我hold不住啦！快来一起围观MIUI更新日志啊！http://t.cn/z8ixubL 我在:http://t.cn/zRG9aFv	2429751551.0	Fri Oct 11 23:38:05 +0800 2013
[22.99261, 113.0718]	#你卤味#你妹的你卤味，对同一条卤味发两次火，真系离个咩世界，乜人都有。 我在这里:http://t.cn/z8LK21j	1772926707.0	Fri Oct 11 21:46:04 +0800 2013
[23.008596, 113.071029]	又休息三日！！！五知道去边好！翻屋企好吗？？还是去做网虫坦克大战！！ 我在:http://t.cn/zRGXFes	2695783561.0	Fri Oct 11 22:00:33 +0800 2013
[23.109432, 113.066894]	刚刚在微博乱逛，我发现左D可能我这辈子都不知道的东西。。虽然事情过去了，但为何我的心还是在痛，这三年多来原来我的付出我的等待换来的就只有欺骗二字，是我太蠢了吗？ 我在:http://t.cn/zRGKh3L	2522481280.0	Fri Oct 11 23:05:15 +0800 2013
[23.257181, 113.067505]	爸爸哭了、长这么大我第一次看到爸爸哭了.我不能在爸爸面前哭.我强忍着泪水不让它流下.爸爸说最放不下的是我.我终于忍不住.跑回房间.泪不停地流.我什么都做不到.我从来都没像现在这样感到彷徨.惊慌.我害怕..我害怕失去..时光时光慢些吧.不要再让你变老了.我愿用我一切换你岁月长流	1596572894.0	Fri Oct 11 15:03:09 +0800 2013
[23.31369, 113.069]	好烦，为什么要搞到现在这个样子。为什么？保佑一切好好的。 我在:http://t.cn/zRGK6NB	3616634963.0	Fri Oct 11 23:13:49 +0800 2013
[22.837241636364, 113.07902527273]	操操操，劳资看错了，一点事情就可以看出一个人，无语无语， 我在:http://t.cn/zRG9CIM	3223641001.0	Fri Oct 11 23:39:29 +0800 2013
[22.870654, 113.082372]	我在听《丁当 - 我还是一样》，你也来听听吧！ 试听点这里 >>> http://t.cn/zHczbET (来自#动听音乐分享#：   工作依然频繁我还是一样，你有没有看穿我还是一样，想念你的旧创，也一样 我在:http://t.cn/zRGCLmU	2514738871.0	Fri Oct 11 23:53:24 +0800 2013
[22.868095, 113.081512]	#刘宪华1011生日快乐#小H要长成大H啦哈哈哈 http://t.cn/z8AMwep 我在:http://t.cn/zRbubZJ	2880514510.0	Fri Oct 11 07:05:35 +0800 2013
[22.8846, 113.07605]	we need to fantasy to survive because reality is too difficult 🙏🙏🙏 我在这里:http://t.cn/z8bZpK2	2151928187.0	Fri Oct 11 23:17:03 +0800 2013
[22.930088, 113.078529]	准备开启学霸模式！！[噢耶][噢耶][噢耶][噢耶]晚安，么么哒[好爱哦][好爱哦][好爱哦][好爱哦] 我在:http://t.cn/z8SjXkg	2091374997.0	Fri Oct 11 23:27:43 +0800 2013
[22.936601, 113.083007]	谢谢分享: 从习主席谈梁静茹可以看出，中国国家领导人一向关注艺人动态....香港回归周年的庆典上，胡锦涛握住刘德华的手说：我认识你 刘德华：真的吗[泪] 胡锦涛说：你是张学友 刘德华：[泪] 胡锦涛说：你的那首《千里之外》我很喜欢听 刘德华：[嘻嘻]谢谢毛主席 我在:http://t.cn/zRGC4A1	2670840684.0	Fri Oct 11 23:54:17 +0800 2013
[22.952173, 113.075874]	 [围观][围观]这小伙伴到底是有多冷啊[生病]开着空调，风扇，还给我来这招[嘻嘻] 我在:http://t.cn/zRG9aeL	2174700162.0	Fri Oct 11 23:38:04 +0800 2013
[22.95992, 113.078433]	烦，那是个借口，逃避他人，逃避自己的借口，不屑做，不敢做，不愿做的借口。为什么不能坦诚面对现实？解决怎样做，如何做呢！真不想听满嘴的慌言，太多的借口！ 我在:http://t.cn/zRG9lep	3461227324.0	Fri Oct 11 23:56:28 +0800 2013
[22.973798, 113.083133]	千辛万苦，终于拿到票了。[爱你][爱你][爱你]   @邝智娟-娟娟儿 @大大大-XIAOMIN @tiramisulili @蚊施 @小宝鼻 恭喜中獎的寶迷們[鼓掌] @佛山市友团人文化传播有限公司 我在:http://t.cn/zRGSbRB	1883120472.0	Fri Oct 11 23:13:19 +0800 2013
[23.003495, 113.0815509]	每次晚上饿肚子的时候都想着等天亮了我要吃好多好多，把晚上饿着的这份补回来……可每次早上连一个包都吃不完，衰吧，继续饿着吧！只能说不管白天吃多少这笑话太快了哈！[咖啡] 我在:http://t.cn/zQGGMOw	2667236261.0	Fri Oct 11 23:51:46 +0800 2013
[23.014999, 113.076775]	我用天气通发布了一条@天气实景：佛山 周五,少云,26℃,北风2级.  http://t.cn/zYaipUu http://t.cn/zQe9Xnq	3267950554.0	Fri Oct 11 06:39:10 +0800 2013
[23.03286, 113.082191]	#全能星战#好看[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌] 我在这里:http://t.cn/z8AGGIY	1226845050.0	Fri Oct 11 23:39:45 +0800 2013
[23.067459, 113.070381]	祝我生日快乐🎂🎂，明天又老一岁，愿望挺简单，希望能实现吧！！ 我在这里:http://t.cn/z8AOToU	2173978610.0	Fri Oct 11 23:22:40 +0800 2013
[23.102739, 113.076248]	郑重声明，年年好景—大顶苦瓜专门店，佛山仅此一家，暂无分店！ 我在这里:http://t.cn/z8LCXhd	2278356442.0	Fri Oct 11 22:42:32 +0800 2013
[23.155876, 113.079627]	#带着微博去香港#谁敢去？？？？？？？？ [飞机][飞机][飞机][飞机][月亮][月亮][月亮][月亮] http://t.cn/z8Z84nJ 我在:http://t.cn/zRGJU7C	3570506370.0	Fri Oct 11 20:41:17 +0800 2013
[23.167692, 113.075988]	似乎遗忘了一些很重要的事情，但是怎么也想不起来，记忆崩溃……电脑内存太多也有当机的一刻，何况是人脑？看来我是吃饱撑着，庸人自扰[困][打哈气] 我在:http://t.cn/zRG9EtB	1910802260.0	Fri Oct 11 23:44:20 +0800 2013
[23.203987, 113.0832]	今日终于正式分配工作了，密密麻麻的任务。整理了一下分别分未为:头盘，主菜，甜品。估计后续还会有果盘[晕] 我在:http://t.cn/zRG98h9	1816155360.0	Fri Oct 11 23:43:31 +0800 2013
[23.22306, 113.08198]	宝仔你这是有多可爱啊[偷笑][偷笑][偷笑][偷笑][偷笑] 我在这里:http://t.cn/z8cOt1N	1830516511.0	Fri Oct 11 23:59:54 +0800 2013
[23.228472, 113.079771]	我说我爱你够分量了吧  我努力试探你接受我的真心可以吗 我太过爱你你会被我吓怕[男孩儿][男孩儿][鲜花][鲜花][心][心] 我在:http://t.cn/zRGCXHe	2453026554.0	Sat Oct 12 00:00:15 +0800 2013
[23.230508, 113.077644]	我顶，回个宿舍还要绕圈圈。[汗]学校你tmdnc啊。没文化真可怕[哼]@GHL宏丽 我在:http://t.cn/zRwZ1ds	1750640441.0	Fri Oct 11 09:54:30 +0800 2013
[23.234732, 113.082074]	晚安 我爱你老婆[爱你][亲亲][haha][鲜花][心]@-Arabelajieyi 我在:http://t.cn/zRGJqDV	2469289160.0	Fri Oct 11 23:58:02 +0800 2013
[22.902622, 113.084884]	时间把我们改变了，我们都不在是从前的那个样子了，都的只是成熟了沧桑了 我在:http://t.cn/zRGazuX	3591535365.0	Fri Oct 11 22:02:35 +0800 2013
[22.910662, 113.087715]	[色][色][色][色]买家秀来🐦，成都某房地产小户型样板房客厅，图片中不锈钢奶牛皮太师椅是我家的，做设计软装的朋友都特喜欢这款椅子。[坏笑][坏笑][阴险][阴险]天然奶牛皮900一张。 我在:http://t.cn/zRGKGUd	1584877875.0	Fri Oct 11 23:09:23 +0800 2013
[22.918186, 113.089828]	明天考完试，放一下午的假，但是我现在真心觉得自己手贱去报了数学补习班......然后我的假期最终泡汤了，明天只能补一下午的习还带着晚上一块补，弄得补六个钟......补张我和我姐去吃韩国料理时的照片，不得不说那时候的料理真的很正，而且价格不贵。 我在:http://t.cn/zRG9sXi	2604228683.0	Fri Oct 11 23:49:25 +0800 2013
[22.946559, 113.086753]	撑不住的时候    可以对自己说声“我好累”   但永远不要在心里承认说  “我不行” 我在:http://t.cn/zRGCyjJ	1005871902.0	Fri Oct 11 23:53:41 +0800 2013
[22.961555, 113.086654]	连皮蛋都噪住要吃[饥饿][饥饿][饥饿]更何况系人…实在又忍吾住啦,香而不混淆,甜而不留,简直正到无朋友,皮蛋连核都吾放过[衰]@大叔_86 甘吃法吾知会会变肥婆呢[思考][思考][思考] 我在:http://t.cn/zRGCJ1a	2479349440.0	Fri Oct 11 23:59:16 +0800 2013
[23.012935, 113.082504]	有时候，真的很累，有好多好多的心事，只是不知道能跟谁说，可以跟谁说，现在，更不知道如何是好，怎么就，习惯了一个人，习惯了自己扛着不麻烦别人… 我在:http://t.cn/z8yBF39	2500116462.0	Fri Oct 11 17:05:26 +0800 2013
[23.043134, 113.092511]	想你了，就关心下，问一句，想不起你，丫的甩都不甩你，这么没心没肺，不靠谱的男人，你TM还放不下，脑子有病。 我在:http://t.cn/zRGCz6I	2826432375.0	Fri Oct 11 23:51:26 +0800 2013
[23.040788, 113.076606]	1500的工资，原来是一个月不休息，上足31天才有的，操… 我在:http://t.cn/zRbBRJ6	2554220122.0	Fri Oct 11 08:50:23 +0800 2013
[23.081604, 113.086906]	找呀找呀找呀找，找到一个女朋友，亲亲嘴握握手，我们一起把觉睡。[嘻嘻] 我在:http://t.cn/zRGoY7W	1978490855.0	Fri Oct 11 22:56:32 +0800 2013
[23.141771, 113.093346]	同何韵菁食饭。永远是各种吐槽各种爆笑[哈哈][哈哈][哈哈][带着微博去旅行][带着微博去旅行][带着微博去旅行][猪头][猪头][猪头]@菁_菁菁菁 我在:http://t.cn/zRGKbuS	1749858984.0	Fri Oct 11 23:09:15 +0800 2013
[23.151578, 113.08744]	早点睡早点起床，别熬夜，知道不[月亮][阴险]@MR-小斯 我在:http://t.cn/zRGoi6x	2497879100.0	Fri Oct 11 22:51:07 +0800 2013
[23.230398, 113.080612]	[偷乐]告诉你一个好消息[偷乐][不好意思][噢耶]今天开始我就是一个微博控了。有事没事要@我，知道没[好棒][推荐][赞啊][转发]@90后郑润新 @丶潘Ya_唏 @杜志鑫dzx @杜志鑫dzx @李美莼-MC 我在:http://t.cn/z8ljZZI	1141917313.0	Fri Oct 11 11:40:26 +0800 2013
[23.297194333333, 113.089816]	同老哥老姐去夜宵，很久没试过了，把所有心里话都说出来心里舒服多了 我在:http://t.cn/z8UNLaA	3276166395.0	Fri Oct 11 02:52:26 +0800 2013
[22.879997, 113.088821]	玩车是一种态度，不是变态@-西柚 @SNOOPY叶曼仪 @X________Demon @JIEXIN_曾华杰 @___陈琪峰峰峰 @张先生的故事-  我在:http://t.cn/zRGMuZ1	2476735904.0	Fri Oct 11 20:11:03 +0800 2013
[22.915838, 113.0996]	名人就他妈坑爹、上几万关注、上几万粉丝、想问下你们、他们有关注过你吗?人家是名人、是名星、你算个羽毛球啊!、、、、、、、、、所以我一个名人都没关注、让名人一边去、让忠于他的粉丝一边去 我在:http://t.cn/zRGChad	3793084413.0	Fri Oct 11 23:50:40 +0800 2013
[22.929883, 113.097519]	#华晨宇我们想你#给你的爱一直不淡定，来换取你偶而的微博更新， http://t.cn/zRGMjjG 我在:http://t.cn/z8ash9p	3779851882.0	Fri Oct 11 22:05:16 +0800 2013
[22.959354, 113.094993]	幸福就是，再辛苦 也抹不去脸上的微笑[太阳][太阳][太阳][太阳] 我在:http://t.cn/zRGAWdn	3306188884.0	Fri Oct 11 14:32:03 +0800 2013
[22.985696, 113.095993]	我知到我会哭过，喊过，痛过，笑过！会留血，会留泪还有无数的汗水，以及撑过许多次失败才会走向成功...所以你们问我今天为什么这么拼命？是的，这失败我可以坦然面对，但不代表我不会把心中的不甘全发泄出来！我不是圣人，我只是一个让自己变得更强的平凡人！ 我在:http://t.cn/zRGKkxD	2249105317.0	Fri Oct 11 23:26:17 +0800 2013
[23.002353, 113.101514]	今天我和@-LY_倩儀 有个约会，感觉不错[爱你]，蛮好的[嘻嘻][嘻嘻]…[转发][转发][转发] 我在:http://t.cn/zRG9C88	2755671104.0	Fri Oct 11 23:39:37 +0800 2013
[23.0129855, 113.09750025]	又累了一天…感觉很充实…虽然不怎么理想的工作，可也没想像中的难捱。加油。。[呵呵][呵呵] 我在:http://t.cn/zRGCis9	2437144853.0	Fri Oct 11 23:59:43 +0800 2013
[23.012489, 113.097908]	食完潮庭出黎~见到有间吧新开张！[花心][花心]不过今日系运动日~唔理！急急脚赶去[围观][围观]哈哈~将D负能量全部散晒出黎[威武][酷][太开心] 我在这里:http://t.cn/z8A5EbR	2249416370.0	Fri Oct 11 20:56:30 +0800 2013
[23.01249, 113.09791]	每个男生心中都有一个属于他的可尼，每个女生都一个属于她的布朗@连我 我在这里:http://t.cn/z8A5EbR	1918831673.0	Fri Oct 11 18:16:24 +0800 2013
[23.023509, 113.091737]	我来到 你的城市  走过你来时的路 想像着没我的日子 你是怎样的孤独 拿着你给的照片 熟悉的那一条街 只是没了你的画面 我们回不到那天 我在:http://t.cn/zRbB6UP	1778405971.0	Fri Oct 11 08:42:36 +0800 2013
[23.036197, 113.097]	国家和个人是一样的，人家一天到晚在你面前耀武扬威你连个屁都不敢放，人家还把你当人吗，你就是和他拼命他就怕了，美国日本菲律宾从来不把我们放在眼里就是因为我们国家领导都是文人软鳖出身，在毛，邓时代，他们连个屁都不敢放 我在:http://t.cn/zRGJqlk	1182398580.0	Fri Oct 11 20:43:07 +0800 2013
[23.026487, 113.094107]	“什么人！！！”“我”“哦！”“谁？”“我啊！”“谁？！！”“泥煤，我啊！！！” 我在:http://t.cn/zRG5l3w	3022628073.0	Fri Oct 11 17:54:39 +0800 2013
[23.03633, 113.097541]	人都是不受保护的独行者~当遇到一个保护你的人、你可以想成是人类保护快要灭绝动物、也可以想成艺术家在珍惜他的作品、还可以想成爱慕虚荣的人在守住他的财产、但如果你遇到你认为他保护你像是保护他一生珍藏的宝贝时~你对他来说...是无价的~那个人都值得珍惜... 我在:http://t.cn/zR7Huhx	3520584753.0	Fri Oct 11 19:10:33 +0800 2013
[23.069976, 113.098373]	我的选择系岩的，你不是我想要的，所以时间给我些时间，我可以念通，并可以追求到我想要的！ 我在:http://t.cn/zRGC2nJ	2801292692.0	Fri Oct 11 23:53:02 +0800 2013
[23.185762, 113.097486]	我宁愿得罪了阴险小人，也不想花心思去躲避应酬……[哼][哼][哼] 我在:http://t.cn/zRGil1B	1900075481.0	Fri Oct 11 21:12:27 +0800 2013
[23.191137, 113.101868]	佛山，是我来广州的起点，也准备把这个当做终点！你咧？？@白牙卡卡13 我在:http://t.cn/zRwr632	1636383413.0	Fri Oct 11 12:51:39 +0800 2013
[23.232992, 113.087203]	默默的还好，只是有时看见你的笑容心里会甜甜的，想到了以前心里很难过，很想哭，这种感觉是单恋者的独有吗 我在:http://t.cn/zRGK64k	2869280540.0	Fri Oct 11 23:13:40 +0800 2013
[23.320534, 113.100162]	原来可以甘拽～一直甘拽～！但木有强大噶心理，怎么可能熬到今天呢？哈哈 我在:http://t.cn/zRG9L7A	2280294472.0	Fri Oct 11 23:30:56 +0800 2013
[22.915481567383, 113.10340118408]	哈哈。。。我不想一辈子孤独 试听地址 >> http://t.cn/zRGMzRm (通过 #唱吧#录制)	3729917075.0	Fri Oct 11 19:56:23 +0800 2013
[22.941978, 113.106994]	[呵呵]我系咪考试考到傻左?到宜家中训唔着[挖鼻屎][挖鼻屎][汗] 我在:http://t.cn/zRG9um5	1934188641.0	Fri Oct 11 23:45:25 +0800 2013
[22.964486, 113.109214]	[懒得理你]40.5kg 近排食咁多都无重 反而轻了 有无称少佐[嘻嘻] 我在:http://t.cn/zRGoxaM	2252940614.0	Fri Oct 11 22:50:22 +0800 2013
[22.98805, 113.112419]	本来说去10号去泰国，计划又变了，我爸也太能坑了吧？现在又说15.16去美国。[哼][哼][哼]害我7号放假赶了一晚上的旅程回到家，要是当初让我自己去西安玩那我15.16都赶回来啦！ 我在:http://t.cn/zRbs2Ye	2558210380.0	Fri Oct 11 11:16:56 +0800 2013
[23.005076, 113.110381]	比赛就是，在很对或所有条件都对你不利的！那就是比赛，比赛就是，会让你觉得会失败的！那就是比赛！那些无形的比赛就是在你毫无防备的时候，就会到来的！那就是比赛！ 我在:http://t.cn/zRGCMeU	2720042172.0	Fri Oct 11 23:58:39 +0800 2013
[23.012103, 113.101824]	今天补番发现革命机真是一部小学生看了（全）根（部）本（被）就（改）把（造）持（成）不（基）住（佬）的好番! 我在:http://t.cn/zRGipC1	1851450872.0	Fri Oct 11 21:10:53 +0800 2013
[23.014645, 113.105509]	[怒][怒][怒]阿姐山长水远的过来，居然是这样[怒][怒][怒] 我在:http://t.cn/zRGtVMD	2960449577.0	Fri Oct 11 18:11:21 +0800 2013
[23.01058769, 113.10852051]	①唇厚则热情，唇薄则冷静。②口大胆大，口小保守。③唇色红润为佳，黑紫为忌。淡白为体寒，炙红为体燥。④口上生痣，必有食运。⑤唇长楞唇，会帮人掩饰错误，子孙贤孝。⑥唇边嘴小生皱纹，晚年孤贫。⑦尖口，如吹火一般，口出恶言，心怀妒恨，避而远之。 我在这里：#季华园地铁站	2752141245.0	Fri Oct 11 10:20:45 +0800 2013
[23.02339, 113.10595]	萌萌侵略者应该算是十月比较有营养的番，因为看见名字而有偏见的都弱爆了 我在这里:http://t.cn/zRGz7q7	1847324840.0	Fri Oct 11 13:07:12 +0800 2013
[23.023992, 113.112991]	呵呵，第一次三个妞在外面开房，挺不错，期待你们的独特，@yx静落晚霞 @有你在就OK 谢谢陪伴 我在:http://t.cn/zRGC6iL	2534594904.0	Fri Oct 11 23:59:51 +0800 2013
[23.021606, 113.102005]	"一个字""干""！今晚一定要醉！！！@佘嘉栩 ，@追逐-那片天 ，@Wj静ing ，@小生说点有意思的 ，@郁闷到天明 我在:http://t.cn/zRGXyGr"	2347865810.0	Fri Oct 11 21:43:53 +0800 2013
[23.02357, 113.10368]	今天是LOLI日，一去到小学就有3个LOLI问我拿单，还说下次一起玩，并记下我特征。。。我说好的好的。。。。。卧槽！觉得自己像个han tai....... 我在这里:http://t.cn/z8AHsqO	2323635237.0	Fri Oct 11 18:31:55 +0800 2013
[23.02661, 113.11167]	3点半红牛小姐上黎派人手一罐红牛 然后倾计到4点落楼下下午茶 听日去广州公司 Oh yeah!!太欢乐了！！  [太开心][太开心][太开心][太开心][太开心][太开心] 我在这里:http://t.cn/z8A50h3	1752353415.0	Fri Oct 11 16:27:36 +0800 2013
[23.034286, 113.108901]	好困啊！完全打不起精神啊！中午补了一觉也不管用啊！才一点多睡的啊！ 我在:http://t.cn/zRGwfsn	1362976824.0	Fri Oct 11 14:02:21 +0800 2013
[23.034626, 113.105368]	不想上教室！对着一大帮女的……情愿在停车场玩手机！宁死不屈！ 我在:http://t.cn/z8cukyJ	2613015471.0	Fri Oct 11 07:44:35 +0800 2013
[23.0362, 113.10881]	孤令令的一个人在这，静静的病房闻着阵阵的消毒药水味心中像打翻了所有调味瓶一样难以解释自己的心情他很不负责任的离开了我电话关机了短信像石沉大海一样我知道他为什么逃避我。我也明白，今天看着自己的鲜血一直流一直流心也在这刻死了他不知道自己是一个罪人 我在这里:http://t.cn/z8AcWOq	1987796125.0	Fri Oct 11 21:55:54 +0800 2013
[23.0355, 113.1115]	我在#亲仁路#，秋季排毒、补水最重要，汗蒸房，20元/个，3人起团购价，更多优惠等你来：腋毛：500元包脱，小腿毛：2000元，激光祛斑：1000元起。咨询:15975761210，汾江中路83号大可以餐厅旁2楼，中医院斜对面，蒸美颜美容中心   http://t.cn/zW7a2jJ	3836821016.0	Fri Oct 11 19:21:24 +0800 2013
[23.037099, 113.098999]	喜欢你是周崇光，也喜欢你是陈学冬，因为是你所以都喜欢。[爱你][爱你]@陈学冬cheney [心][心][心] 我在:http://t.cn/zRGq9OV	2788346154.0	Fri Oct 11 17:28:00 +0800 2013
[23.03944, 113.10567]	其他部校运会，我地班就连续几节课冇老师上课。[生病][生病][生病] 我在这里:http://t.cn/z829Txz	2861067092.0	Fri Oct 11 10:06:08 +0800 2013
[23.032513, 113.110001]	小Dustin十幾日無見！一見到我就撒嬌！[爱你][爱你]小鳥伊人甘趴在我懷裡！[害羞]好開心！平時好似小魔怪甘！[哈哈] 我在:http://t.cn/zRbHTlu	3830378781.0	Fri Oct 11 01:01:21 +0800 2013
[23.062937, 113.10984]	关于欧司朗螺旋灯倒闭！近20名员工和公司发生劳动纠纷！现员工跟公司意见不一致！某些员工产生了过激的行为！本人也因工伤！右手用不上力气！只能干轻松活，提出必须调动岗位！但遭到公司强烈反对！说我提的要求太苛刻！无法满足，希望劳动部门或媒体前来了解此事！@佛山新鲜事 	3536979767.0	Fri Oct 11 11:36:42 +0800 2013
[23.106138, 113.111076]	好多蚊啊，点佐蚊香都唔掂，成支军队系面前飞嚟飞去，[抓狂] 我在:http://t.cn/zRGCGCh	2552538823.0	Fri Oct 11 23:55:15 +0800 2013
[23.117098, 113.105499]	[呵呵][嘻嘻][哈哈][爱你][酷][鼓掌][太开心] 我在:http://t.cn/zRGC5ZC	2406104373.0	Fri Oct 11 23:55:46 +0800 2013
[23.112371, 113.105041]	老乡老乡生日快乐哈！！我叫左啊马仔代我请你食饭噶，你记住提距啊[偷笑][偷笑]@Mr_CY鎽 我在:http://t.cn/zRGPVFy	1761636362.0	Fri Oct 11 12:03:03 +0800 2013
[23.149967, 113.102516]	不经意的心动，一颗心措手不及。最无防备的时刻也是人最纯然真实的时刻。此时的你，最另人安心、动心...... 我在:http://t.cn/zRwPHND	2608586742.0	Fri Oct 11 23:59:16 +0800 2013
[23.144691, 113.098175]	CH 克罗心 专柜原单拖鞋 家居必备单品 这次不用在担心你的大拇哥和二拇弟冻着了。8色入。皮草均用UGG原厂A级毛料、垫脚与面料材料一致、一双拖鞋皮料用量等同于短靴用量，所以价格小贵。同志们一分钱钱一分货，不怕货比货，就怕不识货！比价格绕道！ 我在:http://t.cn/zRGimp0	1980492497.0	Fri Oct 11 21:25:41 +0800 2013
[23.20013, 113.113197]	晚晚跟权哥仔去宵夜，肥肥[花心][花心][花心][鼓掌] 我在:http://t.cn/zRGKING	2785287572.0	Fri Oct 11 23:11:50 +0800 2013
[22.92567, 113.118394]	九个字，解的太好了 苦-才是人生 痛-才是经历 累-才是工作 变-才是命运 忍-才是历练 容-才是智慧 静-才是修养 舍-才是得到 做-才是拥有。 如果，感到此时的自己很辛苦， 告诉自己：容易走的都是下坡路， 坚持住，因为你正在走上坡路， 你就一定会有进步。 我在:http://t.cn/zRGcmIO	3283329574.0	Fri Oct 11 18:46:47 +0800 2013
[22.982579, 113.12253]	小猪，36岁生日快乐!真厉害!都36了还长得跟16岁的少女似的[哈哈]。好吧!18岁生日快乐![蛋糕]淇淇总算是法定成年了，好开心呀!哈哈哈哈哈哈哈哈哈哈哈哈，淇淇开心不？@伤若砒霜泪--淇淇 我在:http://t.cn/z8opsJw	2471760745.0	Sat Oct 12 00:00:48 +0800 2013
[22.991188, 113.111976]	虽然说家里的饭最香，but遇到这样的公司伙食，你只能😱😱😱😱😱😱😱 我在:http://t.cn/zRGtBVm	1751379834.0	Fri Oct 11 18:25:01 +0800 2013
[23.010108, 113.120002]	今天以后 我要好好照顾自己 我要习惯喝热水 我要学会生病了就吃药 我要对每个人都友好 我要学会看别人的眼色说话办事 我要多在乎我身边的人 我要变沉稳没事就咧个嘴笑 我要不多心不多想不小心眼 我要为我的未来奋斗 [好棒] 我在:http://t.cn/zRG5rnk	2713621891.0	Fri Oct 11 18:00:39 +0800 2013
[23.008049, 113.113586]	见过太多人，碰到很多事，每个人活的方式不一样，以前的无知，现在的稳重，就算想时间倒流回以前，可能吗，醒醒吧，接受现实的残忍，看那时钟的秒针一步一步的向前，就像一步一步的把你推向死亡的边铅，人不是输在你我他，而是输在时间，你不征服它，那它就来征服你， 我在:http://t.cn/zRGz1Eb	2744755464.0	Fri Oct 11 13:26:46 +0800 2013
[23.00576, 113.12431]	好可怜，40℃了， 早晚都要输液，每次还三袋，真痛苦。 我在这里:http://t.cn/z8Aq20r	2358257197.0	Fri Oct 11 10:56:12 +0800 2013
[23.012937, 113.110499]	WP8桌面 for Android,Play商店超500万次下载,完全个性化桌面,随意Diy,无限创意,轻松仿制WP8、IOS7等多种风格桌面,更有多种精彩主题等您下载,点击下载:http://t.cn/zQdLoz4 我在:http://t.cn/z8MHkbH	2639321845.0	Fri Oct 11 07:30:49 +0800 2013
[23.022539, 113.117504]	严天群生日快乐👈800米系你最好噶生日礼物❤甘快就过左一年 觉得生日仲好似好遥远甘就过15岁了😝生日快乐😳 我在:http://t.cn/zRGCatN	2182203233.0	Sat Oct 12 00:00:25 +0800 2013
[23.009029, 113.1175]	魔镜魔镜，这世界上谁最美丽？妈妈说：当然是我的小公主最美丽啊！祝彦妮小公主生日快乐！[女孩儿][蛋糕][蛋糕][礼物] 我在这里:http://t.cn/z82QZcP	3602423954.0	Fri Oct 11 11:40:39 +0800 2013
[23.015911, 113.111526]	记得这里吗，今天特意逛了下…都过了5年了，就少了当年一群帅哥美女们[嘻嘻] @发现乌托邦 @lucky-jin @吴_伟忠 @許貴章 @_WindyCHAN @--PY @JoanwinCheng  我在:http://t.cn/zRbHUWp	1307894384.0	Fri Oct 11 00:38:21 +0800 2013
[23.026545, 113.107514]	Mother ，谢谢送这个August.20   它是我最爱的礼物， I love you 我在:http://t.cn/z8GYQqZ	2407894151.0	Fri Oct 11 20:29:28 +0800 2013
[23.027584, 113.108985]	[玫瑰]时光荏苒、弥足珍贵，整个季节的风景，都随你轻舞飞扬、闪耀光芒[玫瑰]。玛贝尔【[爱心]爱.自己[爱心]】、【[爱心]爱.相随[爱心]】记录你美好的点点滴滴。 最新讯息，开始预订中，亲们千万別错过哦！ 我在:http://t.cn/zRGAZ96	3511710263.0	Fri Oct 11 14:19:51 +0800 2013
[23.035449, 113.118628]	总有同事的小孩玩同事的手机打电话到我这边来，不知道我小孩玩我手机又会打给谁，第一个我会请他吃饭的 我在:http://t.cn/zRGCi2I	1780631031.0	Fri Oct 11 23:59:23 +0800 2013
[23.03698, 113.12186]	#佛山Belleza妝美麗#同學仔在度歡樂練妝，model第一次被准化妝師修眉，表示好緊張[嘻嘻][可爱]@化妝師ELYSE 我在这里:http://t.cn/zQgH2nD	1883594074.0	Fri Oct 11 20:53:08 +0800 2013
